text,x,y,width,height,score,page,chinese_text,english_text,is_word,is_chinese,is_english,english_length,chinese_length,is_chinese_sentence,is_english_sentence,word,word_group
图法學家,4211.5,2531.5,857,247,0.9028386976151748,418,图法學家,,False,True,False,4.0,4.0,False,False,图法學家,1267
law / person,2262.75,2660.75,1056,263,0.8942449481194731,418,,law / person,False,False,True,12.0,0.0,False,False,law / person,1267
Chief Justice Earl Warren was a famous jurist.,2680.0,3077.0,4080,214,0.9064492037367884,418,,Chief Justice Earl Warren was a famous jurist.,False,False,True,46.0,0.0,False,True,Chief Justice Earl Warren was a famous jurist.,1267
首席大法官厄爾·華倫是位著名的法學家。,2268.5,3369.5,3211,191,0.935714463312858,418,首席大法官厄爾華倫是位著名的法學家,·。,False,True,False,19.0,17.0,True,False,首席大法官厄爾·華倫是位著名的法學家。,1267
jury [d3ur1],788.5,3859.0,1165,270,0.8907493284870931,418,,jury [d3ur1],True,False,True,12.0,0.0,False,False,jury,1267
 jur / y,2097.5,4263.75,705,322,0.8894125716718874,418,, jur / y,False,False,True,8.0,0.0,False,False, jur / y,1267
图陪蜜團,4206.0,4269.5,846,237,0.8260779525865326,418,图陪蜜團,,False,True,False,4.0,4.0,False,False,图陪蜜團,1267
law/名字尾,2366.0,4522.5,1166,225,0.9645279817011776,418,名字尾,law/,False,True,True,7.0,3.0,False,False,law/名字尾,1267
jury [d3ur1],788.5,3859.0,1165,270,0.8907493284870931,418,,jury [d3ur1],True,False,True,12.0,0.0,False,False,jury,1268
 jur / y,2097.5,4263.75,705,322,0.8894125716718874,418,, jur / y,False,False,True,8.0,0.0,False,False, jur / y,1268
图陪蜜團,4206.0,4269.5,846,237,0.8260779525865326,418,图陪蜜團,,False,True,False,4.0,4.0,False,False,图陪蜜團,1268
law/名字尾,2366.0,4522.5,1166,225,0.9645279817011776,418,名字尾,law/,False,True,True,7.0,3.0,False,False,law/名字尾,1268
行juror名陪蕃画成員,4674.0,4562.0,1760,192,0.8103290587039716,418,行名陪蕃画成員,juror,False,True,True,12.0,7.0,False,False,行juror名陪蕃画成員,1268
The jury has returned its verdict.,2091.5,4961.0,2903,248,0.8871812985556191,418,,The jury has returned its verdict.,False,False,True,34.0,0.0,False,True,The jury has returned its verdict.,1268
陪蕃團交出了判決。,1417.0,5242.5,1554,225,0.8385306502430638,418,陪蕃團交出了判決,。,False,True,False,9.0,8.0,False,False,陪蕃團交出了判決。,1268
Every juror found the defendant guilty.,2365.75,5647.5,3475,249,0.8748786579820474,418,,Every juror found the defendant guilty.,False,False,True,39.0,0.0,False,True,Every juror found the defendant guilty.,1268
每位陪蕃團成員都判被告有罪。,1846.0,5923.5,2366,191,0.8300366133579181,418,每位陪蕃團成員都判被告有罪,。,False,True,False,14.0,13.0,True,False,每位陪蕃團成員都判被告有罪。,1268
"justify [d3Asta,far]",1074.5,6413.0,1737,270,0.8282304523363709,418,,"justify [d3Asta,far]",True,False,True,20.0,0.0,False,False,justify,1268
"justify [d3Asta,far]",1074.5,6413.0,1737,270,0.8282304523363709,418,,"justify [d3Asta,far]",True,False,True,20.0,0.0,False,False,justify,1269
 just(i) / fact / y,2108.5,6812.0,1405,236,0.7879014400574738,418,, just(i) / fact / y,False,False,True,19.0,0.0,False,False,just,1269
動證明··有理；為··護,4874.0,6817.5,2160,225,0.9817322387985268,418,動證明有理為護,··；··,False,True,False,12.0,7.0,False,False,動證明··有理；為··護,1269
right/make/動字尾,2445.5,7070.5,1829,191,0.8958565547518769,418,動字尾,right/make/,False,True,True,14.0,3.0,False,False,right/make/動字尾,1269
justification名辩解；正當理由,5120.25,7093.5,2676,237,0.9576499752922072,418,名辩解正當理由,justification；,False,True,True,21.0,7.0,False,False,justification名辩解；正當理由,1269
 Some believe that the end justifies the means.,2663.0,7498.25,4046,237,0.8946901923716535,418,, Some believe that the end justifies the means.,False,False,True,47.0,0.0,False,True, Some believe that the end justifies the means.,1269
有人為，為達目的可以不手段。,2023.0,7779.5,2720,191,0.8883328411016571,418,有人為為達目的可以不手段,，。,False,True,False,14.0,12.0,True,False,有人為，為達目的可以不手段。,1269
It was the only thing I could do—I need no justification.,3108.5,8184.5,4937,191,0.8708682765283062,418,,It was the only thing I could do—I need no justification.,False,False,True,57.0,0.0,False,True,It was the only thing I could do—I need no justification.,1269
我有别的路可走—我不需要為自己護。,2360.0,8454.5,3372,191,0.8395801045507176,418,我有别的路可走我不需要為自己護,—。,False,True,False,17.0,15.0,True,False,我有别的路可走—我不需要為自己護。,1269
prejudice [prεd3dis],1262.75,8932.5,2047,249,0.9013965379218962,418,,prejudice [prεd3dis],True,False,True,20.0,0.0,False,False,prejudice,1269
prejudice [prεd3dis],1262.75,8932.5,2047,249,0.9013965379218962,418,,prejudice [prεd3dis],True,False,True,20.0,0.0,False,False,prejudice,1270
pre / jud / ice,2108.5,9332.0,1245,236,0.8831223935187815,418,,pre / jud / ice,False,False,True,15.0,0.0,False,False,pre / jud / ice,1270
動使產生成見,5194.5,9337.5,1223,225,0.84842599353843,418,動使產生成見,,False,True,False,6.0,6.0,False,False,動使產生成見,1270
成見,4131.5,9343.0,675,236,0.938609884414586,418,成見,,False,True,False,2.0,2.0,False,False,成見,1270
before/right/名字尾,2211.5,9590.5,1909,191,0.8605200189007052,418,名字尾,before/right/,False,True,True,16.0,3.0,False,False,before/right/名字尾,1270
行unprejudiced形公平的,4874.0,9624.5,2114,191,0.8302125516343958,418,行形公平的,unprejudiced,False,True,True,17.0,5.0,False,False,行unprejudiced形公平的,1270
Employment policies of this company do not allow any racial or sexual,3783.0,10029.5,6240,191,0.6166746559794302,418,,Employment policies of this company do not allow any racial or sexual,False,False,True,69.0,0.0,False,True,Employment policies of this company do not allow any racial or sexual,1270
prejudice.,1108.5,10310.5,915,237,0.8365451104588422,418,,prejudice.,False,False,True,10.0,0.0,False,False,prejudice.,1270
這家公司的人事政策不容許種族或性别偏見。,2348.5,10569.25,3395,214,0.933393316561118,418,這家公司的人事政策不容許種族或性别偏見,。,False,True,False,20.0,19.0,True,False,這家公司的人事政策不容許種族或性别偏見。,1270
MP3359,1148.5,326.5,765,203,0.838091224615844,419,,MP3359,False,False,True,6.0,0.0,False,False,MP3359,1270
legal ['lig!],1017.5,3814.0,1097,270,0.8959070672416407,419,,legal ['lig!],True,False,True,13.0,0.0,False,False,legal,1271
形法律的；合法的,4880.0,4224.5,1626,261,0.9767748379550966,419,形法律的合法的,；,False,True,False,8.0,7.0,False,False,形法律的；合法的,1271
leg / al,2371.5,4370.5,697,281,0.988909021514934,419,,leg / al,False,False,True,8.0,0.0,False,False,leg / al,1271
衍legality图合法性,4914.25,4528.25,1694,261,0.8442376851327802,419,衍图合法性,legality,False,True,True,13.0,5.0,False,False,衍legality图合法性,1271
law／形容字尾,2691.5,4635.0,1337,226,0.8600763392113195,419,形容字尾,law／,False,True,True,8.0,4.0,False,False,law／形容字尾,1271
legalize動合法化,5057.5,4815.0,1497,226,0.8353327669926638,419,動合法化,legalize,False,True,True,12.0,4.0,False,False,legalize動合法化,1271
You should ask your legal advisor for help.,2834.0,5231.5,3840,225,0.9914576740762924,419,,You should ask your legal advisor for help.,False,False,True,43.0,0.0,False,True,You should ask your legal advisor for help.,1271
你應該求助於你的法律顧問。,2017.0,5506.5,2206,191,0.8540085665881634,419,你應該求助於你的法律顧問,。,False,True,False,13.0,12.0,True,False,你應該求助於你的法律顧問。,1271
The recreational use of marijuana is legal in several states in the U.S.,3977.0,5923.5,6126,191,0.9438539598649854,419,,The recreational use of marijuana is legal in several states in the U.S.,False,False,True,72.0,0.0,False,True,The recreational use of marijuana is legal in several states in the U.S.,1271
now.,1148.5,6221.0,515,202,0.8793162214398921,419,,now.,False,False,True,4.0,0.0,False,False,now.,1271
legislation [led31s lefan],1611.5,7920.0,2265,294,0.8827163188259036,419,,legislation [led31s lefan],True,False,True,26.0,0.0,False,False,legislation,1272
名法律；立法,4697.0,8336.5,1234,225,0.9219297576508122,419,名法律立法,；,False,True,False,6.0,5.0,False,False,名法律；立法,1272
leg / islation,2371.5,8471.5,1155,225,0.8815179531898142,419,,leg / islation,False,False,True,14.0,0.0,False,False,leg / islation,1272
衍legislate動立法,4885.5,8628.5,1611,225,0.924173927360351,419,衍動立法,legislate,False,True,True,13.0,4.0,False,False,衍legislate動立法,1272
law/名字尾,2371.5,8741.5,1177,225,0.9508451128219204,419,名字尾,law/,False,True,True,7.0,3.0,False,False,law/名字尾,1272
legislative形立法的,5154.5,8921.5,1691,225,0.8277827315619605,419,形立法的,legislative,False,True,True,15.0,4.0,False,False,legislative形立法的,1272
 The state has passed legislation that makes it illegal to smoke in public,4045.5,9315.0,6309,248,0.7814607991167825,419,, The state has passed legislation that makes it illegal to smoke in public,False,False,True,74.0,0.0,False,True, The state has passed legislation that makes it illegal to smoke in public,1272
places.,1228.5,9613.0,675,236,0.9136280316115316,419,,places.,False,False,True,7.0,0.0,False,False,places.,1272
該州已經通過立法禁止在公共場所吸。,2451.5,9889.0,3051,158,0.8620745026966196,419,該州已經通過立法禁止在公共場所吸,。,False,True,False,17.0,16.0,True,False,該州已經通過立法禁止在公共場所吸。,1272
Congress represents the legislative branch of the government.,3640.0,10294.0,5498,248,0.919258299637274,419,,Congress represents the legislative branch of the government.,False,False,True,61.0,0.0,False,True,Congress represents the legislative branch of the government.,1272
"legislature [lεd3is,let]a]",1223.0,1310.5,2308,237,0.9200329026466028,420,,"legislature [lεd3is,let]a]",True,False,True,26.0,0.0,False,False,legislature,1273
leg / islature,2005.5,1727.0,1177,236,0.9531381283596986,420,,leg / islature,False,False,True,14.0,0.0,False,False,leg / islature,1273
名義會；立法機關,4594.0,1743.5,1646,225,0.8763542858650908,420,名義會立法機關,；,False,True,False,8.0,7.0,False,False,名義會；立法機關,1273
law/名字尾,1988.5,2008.0,1165,192,0.8957080162363401,420,名字尾,law/,False,True,True,7.0,3.0,False,False,law/名字尾,1273
衍legislator名羲員,4617.0,2036.5,1714,225,0.8589160144028425,420,衍名羲員,legislator,False,True,True,14.0,4.0,False,False,衍legislator名羲員,1273
The state legislature will meet tomorrow to discuss new legislation.,3571.5,2464.0,6183,248,0.9101202399979128,420,,The state legislature will meet tomorrow to discuss new legislation.,False,False,True,68.0,0.0,False,True,The state legislature will meet tomorrow to discuss new legislation.,1273
州羲會將於明天開會新立法。,1823.0,2761.5,2640,191,0.9273599046485672,420,州羲會將於明天開會新立法,。,False,True,False,13.0,12.0,True,False,州羲會將於明天開會新立法。,1273
The party is mobilizing its legislators to block the bill.,2977.0,3189.5,4948,191,0.8745320534832365,420,,The party is mobilizing its legislators to block the bill.,False,False,True,58.0,0.0,False,True,The party is mobilizing its legislators to block the bill.,1273
該動員識員封殺提案。,1457.0,3481.5,1932,191,0.9062877104345513,420,該動員識員封殺提案,。,False,True,False,10.0,9.0,False,False,該動員識員封殺提案。,1273
legitimate [l1 d3 1tom1t],1160.0,3937.5,2182,225,0.83853173610489,420,,legitimate [l1 d3 1tom1t],True,False,True,25.0,0.0,False,False,legitimate,1273
legitimate [l1 d3 1tom1t],1160.0,3937.5,2182,225,0.83853173610489,420,,legitimate [l1 d3 1tom1t],True,False,True,25.0,0.0,False,False,legitimate,1274
合法的；合理的,4680.0,4353.5,1452,225,0.9058227184399988,420,合法的合理的,；,False,True,False,7.0,6.0,False,False,合法的；合理的,1274
形,3908.5,4370.5,229,191,0.8273309464848235,420,形,,False,True,False,1.0,1.0,False,False,形,1274
leg / itimate,2006.0,4506.0,1154,236,0.8664011575436459,420,,leg / itimate,False,False,True,13.0,0.0,False,False,leg / itimate,1274
行legitimacy名合法性，合理性,5120.0,4663.5,2698,237,0.8450484282686573,420,行名合法性合理性,legitimacy，,False,True,True,19.0,8.0,False,False,行legitimacy名合法性，合理性,1274
law/形容字尾,2085.5,4786.5,1337,191,0.9837679747875814,420,形容字尾,law/,False,True,True,8.0,4.0,False,False,law/形容字尾,1274
illegitimate形不合法的；非婚生的,5440.0,4966.5,2858,237,0.9067175245057548,420,形不合法的非婚生的,illegitimate；,False,True,True,22.0,9.0,False,False,illegitimate形不合法的；非婚生的,1274
The military government is not legitimate because it obtained power,3622.75,5394.5,6286,237,0.9170454190047976,420,,The military government is not legitimate because it obtained power,False,False,True,67.0,0.0,False,True,The military government is not legitimate because it obtained power,1274
through a coup.,1217.0,5692.5,1478,273,0.8543962547647839,420,,through a coup.,False,False,True,15.0,0.0,False,False,through a coup.,1274
軍政府不合法，因為是靠政變奪權的。,1994.5,5990.5,2983,191,0.8495315013775746,420,軍政府不合法因為是靠政變奪權的,，。,False,True,False,17.0,15.0,True,False,軍政府不合法，因為是靠政變奪權的。,1274
punishment [pan1{mant],1320.0,8893.0,2480,236,0.8626357549068929,420,,punishment [pan1{mant],True,False,True,22.0,0.0,False,False,punishment,1275
pun / ishment,2028.5,9309.5,1337,237,0.984477991668848,420,,pun / ishment,False,False,True,13.0,0.0,False,False,pun / ishment,1275
名徽,4120.0,9315.0,674,248,0.8539802379751638,420,名徽,,False,True,False,2.0,2.0,False,False,名徽,1275
pain/名字尾,2005.5,9585.0,1269,226,0.8940077808994987,420,名字尾,pain/,False,True,True,8.0,3.0,False,False,pain/名字尾,1275
衍punish動,4542.5,9607.5,1497,225,0.9067904002184332,420,衍動,punish,False,True,True,8.0,2.0,False,False,衍punish動,1275
Capital punishment does not seem to deter crime.,2771.5,10029.5,4515,191,0.890145147257243,420,,Capital punishment does not seem to deter crime.,False,False,True,48.0,0.0,False,True,Capital punishment does not seem to deter crime.,1275
死刑好像不能阻犯罪。,1474.0,10316.5,1920,157,0.9297296032028528,420,死刑好像不能阻犯罪,。,False,True,False,10.0,9.0,False,False,死刑好像不能阻犯罪。,1275
60MP3361,1240.0,315.0,994,202,0.8696343814964491,421,,60MP3361,False,False,True,8.0,0.0,False,False,60MP3361,1275
impunity [1m pjunot1],1742.5,1068.5,1977,225,0.8494432609812286,421,,impunity [1m pjunot1],True,False,True,21.0,0.0,False,False,impunity,1275
im / pun / ity,2554.5,1468.0,1177,236,0.8773223140314431,421,,im / pun / ity,False,False,True,14.0,0.0,False,False,im / pun / ity,1275
impunity [1m pjunot1],1742.5,1068.5,1977,225,0.8494432609812286,421,,impunity [1m pjunot1],True,False,True,21.0,0.0,False,False,impunity,1276
im / pun / ity,2554.5,1468.0,1177,236,0.8773223140314431,421,,im / pun / ity,False,False,True,14.0,0.0,False,False,im / pun / ity,1276
名免於，不付代價,5126.0,1603.5,1886,191,0.9243775901088784,421,名免於不付代價,，,False,True,False,8.0,7.0,False,False,名免於，不付代價,1276
not/punish/名字尾,2737.0,1726.5,1748,191,0.8795558021449652,421,名字尾,not/punish/,False,True,True,14.0,3.0,False,False,not/punish/名字尾,1276
Humans cannot expect to go on polluting the environment with,3822.5,2132.0,5337,192,0.8682284217154828,421,,Humans cannot expect to go on polluting the environment with,False,False,True,60.0,0.0,False,True,Humans cannot expect to go on polluting the environment with,1276
impunity.,1577.0,2413.0,846,236,0.953725758524662,421,,impunity.,False,False,True,9.0,0.0,False,False,impunity.,1276
人類不能指望續汗染環境而不必付出代價。,2788.5,2689.0,3223,158,0.852468011883718,421,人類不能指望續汗染環境而不必付出代價,。,False,True,False,19.0,18.0,True,False,人類不能指望續汗染環境而不必付出代價。,1276
"Thanks to lax oversight, students cheated in the exam with impunity",4051.5,3088.0,5771,192,0.9381850205959892,421,,"Thanks to lax oversight, students cheated in the exam with impunity",False,False,True,67.0,0.0,False,True,"Thanks to lax oversight, students cheated in the exam with impunity",1276
因為考不，學生考試作有受到處。,2868.5,3363.5,3383,157,0.8979378203820955,421,因為考不學生考試作有受到處,，。,False,True,False,15.0,13.0,True,False,因為考不，學生考試作有受到處。,1276
penal [pin!],1314.5,3786.0,1143,236,0.8527364255770339,421,,penal [pin!],True,False,True,12.0,0.0,False,False,penal,1276
penal [pin!],1314.5,3786.0,1143,236,0.8527364255770339,421,,penal [pin!],True,False,True,12.0,0.0,False,False,penal,1277
 pen / al,2554.0,4168.0,720,236,0.930318351507824,421,, pen / al,False,False,True,9.0,0.0,False,False, pen / al,1277
形刑的，當受刑的,5131.5,4303.5,1875,191,0.7915067931432197,421,形刑的當受刑的,，,False,True,False,8.0,7.0,False,False,形刑的，當受刑的,1277
pain/形容字尾,2851.5,4426.5,1315,191,0.7442176343914431,421,形容字尾,pain/,False,True,True,9.0,4.0,False,False,pain/形容字尾,1277
Australia was once a penal colony.,2628.5,4848.5,2949,225,0.8766457853281294,421,,Australia was once a penal colony.,False,False,True,34.0,0.0,False,True,Australia was once a penal colony.,1277
澳洲過去是流放犯人的地方。,2223.0,5107.5,2092,157,0.917076689295535,421,澳洲過去是流放犯人的地方,。,False,True,False,13.0,12.0,True,False,澳洲過去是流放犯人的地方。,1277
Bearing false witness is a penal offense.,2840.0,5495.75,3372,214,0.9084686628279828,421,,Bearing false witness is a penal offense.,False,False,True,41.0,0.0,False,True,Bearing false witness is a penal offense.,1277
作為證是會受的犯法。,2057.0,5771.0,1760,158,0.8866489472866573,421,作為證是會受的犯法,。,False,True,False,10.0,9.0,False,False,作為證是會受的犯法。,1277
penalize[pinal aiz],1634.0,6193.0,1760,236,0.9814966895705336,421,,penalize[pinal aiz],True,False,True,19.0,0.0,False,False,penalize,1277
動處；對·不公，對·不利,5417.5,6586.5,2423,191,0.9810214383246426,421,動處對不公對不利,；·，·,False,True,False,12.0,8.0,False,False,動處；對·不公，對·不利,1277
penalize[pinal aiz],1634.0,6193.0,1760,236,0.9814966895705336,421,,penalize[pinal aiz],True,False,True,19.0,0.0,False,False,penalize,1278
動處；對·不公，對·不利,5417.5,6586.5,2423,191,0.9810214383246426,421,動處對不公對不利,；·，·,False,True,False,12.0,8.0,False,False,動處；對·不公，對·不利,1278
pen /alize,2566.0,6592.5,926,203,0.856653529132045,421,,pen /alize,False,False,True,10.0,0.0,False,False,pen /alize,1278
pain/動字尾,2645.5,6851.5,1177,225,0.8088152211431349,421,動字尾,pain/,False,True,True,8.0,3.0,False,False,pain/動字尾,1278
penalty處,4891.5,6851.5,1463,225,0.93994495288012,421,處,penalty,False,True,True,8.0,1.0,False,False,penalty處,1278
The airline company was penalized for failing to meet safety,3737.5,7267.5,5143,225,0.939338259453014,421,,The airline company was penalized for failing to meet safety,False,False,True,60.0,0.0,False,True,The airline company was penalized for failing to meet safety,1278
requirements.,1748.5,7543.0,1189,192,0.8777900427042579,421,,requirements.,False,False,True,13.0,0.0,False,False,requirements.,1278
航空公司因為不符安全规定而受罚。,2463.0,7796.25,2618,203,0.9695277940774902,421,航空公司因為不符安全规定而受罚,。,False,True,False,16.0,15.0,True,False,航空公司因為不符安全规定而受罚。,1278
This law would unfairly penalize immigrants.,3103.0,8195.5,3852,191,0.8895522190913469,421,,This law would unfairly penalize immigrants.,False,False,True,44.0,0.0,False,True,This law would unfairly penalize immigrants.,1278
這條法律對移民不利。,1977.5,8465.5,1623,191,0.888732328561497,421,這條法律對移民不利,。,False,True,False,10.0,9.0,False,False,這條法律對移民不利。,1278
penitent [pεnstant],1640.0,9534.0,1772,236,0.7671970992114966,421,,penitent [pεnstant],True,False,True,19.0,0.0,False,False,penitent,1279
形悔的,4582.5,9928.0,823,236,0.8785092741479477,421,形悔的,,False,True,False,3.0,3.0,False,False,形悔的,1279
pen /itent,2571.5,10069.0,915,202,0.9442654094436408,421,,pen /itent,False,False,True,10.0,0.0,False,False,pen /itent,1279
行penitence图悔,5011.5,10203.5,1659,249,0.8902298762905918,421,行图悔,penitence,False,True,True,12.0,3.0,False,False,行penitence图悔,1279
pain/形容字尾,2748.5,10310.5,1315,215,0.9081710843954316,421,形容字尾,pain/,False,True,True,9.0,4.0,False,False,pain/形容字尾,1279
impenitent形不知悔改的,5388.5,10479.5,1955,191,0.837885151143276,421,形不知悔改的,impenitent,False,True,True,16.0,6.0,False,False,impenitent形不知悔改的,1279
Part2通用學術字：依字根分類,6234.0,213.5,2800,225,0.816095491546723,422,通用學術字依字根分類,Part2：,False,True,True,16.0,10.0,False,False,Part2通用學術字：依字根分類,1279
MP3362,760.0,500.5,812,237,0.8744055131577891,422,,MP3362,False,False,True,6.0,0.0,False,False,MP3362,1279
The criminal felt penitent and turned himself in.,2691.5,1271.5,4423,225,0.8447594988945026,422,,The criminal felt penitent and turned himself in.,False,False,True,49.0,0.0,False,True,The criminal felt penitent and turned himself in.,1279
罪犯感到懊悔，自首投案。,1560.0,1575.0,2160,226,0.9495321098274612,422,罪犯感到懊悔自首投案,，。,False,True,False,12.0,10.0,False,False,罪犯感到懊悔，自首投案。,1279
penitentiary Lpεna tenfar1],1377.0,2807.0,2640,236,0.8859108311440484,422,,penitentiary Lpεna tenfar1],True,False,True,27.0,0.0,False,False,penitentiary,1280
 pen / itentiary,2000.0,3223.25,1398,307,0.8834022209235707,422,, pen / itentiary,False,False,True,16.0,0.0,False,False, pen / itentiary,1280
图,4103.0,3364.0,754,292,0.9312244829829932,422,图,,False,True,False,1.0,1.0,False,False,图,1280
punish/名词字尾,1857.5,3510.0,1543,270,0.9236157496224046,422,名词字尾,punish/,False,True,True,11.0,4.0,False,False,punish/名词字尾,1280
 The criminal is now serving sentences in the state penitentiary.,3354.25,3960.0,5795,248,0.8921512921956265,422,, The criminal is now serving sentences in the state penitentiary.,False,False,True,65.0,0.0,False,True, The criminal is now serving sentences in the state penitentiary.,1280
這名犯人如今在州立服刑。,1731.5,4252.5,2503,225,0.8659537497469602,422,這名犯人如今在州立服刑,。,False,True,False,12.0,11.0,True,False,這名犯人如今在州立服刑。,1280
punitive [pjunitiv],1011.5,4770.0,1931,270,0.8993361740106851,422,,punitive [pjunitiv],True,False,True,19.0,0.0,False,False,punitive,1280
 pun / itive,2006.0,5186.0,1086,270,0.83692241399516,422,, pun / itive,False,False,True,12.0,0.0,False,False, pun / itive,1280
性的,4422.75,5332.5,920,297,0.9283589337257638,422,性的,,False,True,False,2.0,2.0,False,False,性的,1280
形,3908.5,5344.0,183,158,0.9032379189850692,422,形,,False,True,False,1.0,1.0,False,False,形,1280
punitive [pjunitiv],1011.5,4770.0,1931,270,0.8993361740106851,422,,punitive [pjunitiv],True,False,True,19.0,0.0,False,False,punitive,1281
 pun / itive,2006.0,5186.0,1086,270,0.83692241399516,422,, pun / itive,False,False,True,12.0,0.0,False,False, pun / itive,1281
性的,4422.75,5332.5,920,297,0.9283589337257638,422,性的,,False,True,False,2.0,2.0,False,False,性的,1281
形,3908.5,5344.0,183,158,0.9032379189850692,422,形,,False,True,False,1.0,1.0,False,False,形,1281
punish/形容词字尾,2114.0,5462.0,1714,304,0.7683420126952091,422,形容词字尾,punish/,False,True,True,12.0,5.0,False,False,punish/形容词字尾,1281
"To save energy, the government has imposedpunitive taxes on large",3640.0,5928.5,6320,225,0.7501576584622716,422,,"To save energy, the government has imposedpunitive taxes on large",False,False,True,65.0,0.0,False,True,"To save energy, the government has imposedpunitive taxes on large",1281
cars.,720.0,6232.5,502,203,0.8887059437486812,422,,cars.,False,False,True,5.0,0.0,False,False,cars.,1281
為了節約能源，政府對大型車課性的。,2360.0,6513.5,3760,225,0.9421647718969212,422,為了節約能源政府對大型車課性的,，。,False,True,False,17.0,15.0,True,False,為了節約能源，政府對大型車課性的。,1281
The villagers are suing the polluting factory for punitive damages.,3531.0,6930.0,6080,224,0.9049394768503494,422,,The villagers are suing the polluting factory for punitive damages.,False,False,True,67.0,0.0,False,True,The villagers are suing the polluting factory for punitive damages.,1281
村民控告造成染的工廠，要求性損害賠。,2457.0,7222.5,3932,225,0.8719255751462527,422,村民控告造成染的工廠要求性損害賠,，。,False,True,False,18.0,16.0,True,False,村民控告造成染的工廠，要求性損害賠。,1281
repent [r1 pεnt],828.5,7740.0,1565,270,0.860067190443246,422,,repent [r1 pεnt],True,False,True,16.0,0.0,False,False,repent,1282
動悔改；悔,4428.5,8145.0,1315,270,0.8286340418462566,422,動悔改悔,；,False,True,False,5.0,4.0,False,False,動悔改；悔,1282
re / pent,2028.5,8285.5,903,281,0.8103956150733129,422,,re / pent,False,False,True,9.0,0.0,False,False,re / pent,1282
repentant形悔改的,4765.5,8443.0,1943,236,0.8578955462055078,422,形悔改的,repentant,False,True,True,13.0,4.0,False,False,repentant形悔改的,1282
back / pain,1914.5,8561.0,1063,270,0.942504943065684,422,,back / pain,False,False,True,11.0,0.0,False,False,back / pain,1282
repentance悔改,4874.0,8736.0,1726,236,0.9492515796064658,422,悔改,repentance,False,True,True,12.0,2.0,False,False,repentance悔改,1282
"The minister urges the congregation to repent, stressing that the end is",3720.0,9157.5,6458,225,0.8522236808554955,422,,"The minister urges the congregation to repent, stressing that the end is",False,False,True,72.0,0.0,False,True,"The minister urges the congregation to repent, stressing that the end is",1282
near.,754.5,9461.0,549,202,0.9358080793782538,422,,near.,False,False,True,5.0,0.0,False,False,near.,1282
牧師敦促會悔改，強調末日近了。,1920.0,9731.0,2858,248,0.9065727134537662,422,牧師敦促會悔改強調末日近了,，。,False,True,False,15.0,13.0,True,False,牧師敦促會悔改，強調末日近了。,1282
"The man repented of his sins, and the priest absolved him.",3114.0,10158.5,5474,225,0.9648868283272412,422,,"The man repented of his sins, and the priest absolved him.",False,False,True,58.0,0.0,False,True,"The man repented of his sins, and the priest absolved him.",1282
direct [d rekt],1154.5,2706.0,1463,236,0.8647734590531527,423,,direct [d rekt],True,False,True,15.0,0.0,False,False,direct,1283
動指導；執導,4794.5,3150.0,1269,224,0.9683024658889908,423,動指導執導,；,False,True,False,6.0,5.0,False,False,動指導；執導,1283
形直接的,6017.0,3156.0,880,236,0.8300112137437106,423,形直接的,,False,True,False,4.0,4.0,False,False,形直接的,1283
de / rect,2388.5,3437.0,845,236,0.9046115498039046,423,,de / rect,False,False,True,9.0,0.0,False,False,de / rect,1283
衍direction名指導；方向,5268.5,3459.5,2195,191,0.9849538288588794,423,衍名指導方向,direction；,False,True,True,16.0,6.0,False,False,衍direction名指導；方向,1283
away / right,2308.5,3740.5,1097,237,0.9559227925516208,423,,away / right,False,False,True,12.0,0.0,False,False,away / right,1283
directions名（使用）明,5480.0,3751.5,2138,191,0.8506767851767848,423,名使用明,directions（）,False,True,True,16.0,4.0,False,False,directions名,1283
directory名電話簿,5211.5,4038.5,1623,225,0.8113879500738019,423,名電話簿,directory,False,True,True,13.0,4.0,False,False,directory名電話簿,1283
The movie was directed by Steven Spielberg.,2937.0,4477.5,4160,225,0.8950432441337706,423,,The movie was directed by Steven Spielberg.,False,False,True,43.0,0.0,False,True,The movie was directed by Steven Spielberg.,1283
電影是由史蒂芬·史匹柏執導。,2097.5,4775.5,2457,191,0.8522908707452116,423,電影是由史蒂芬史匹柏執導,·。,False,True,False,14.0,12.0,True,False,電影是由史蒂芬·史匹柏執導。,1283
erect[1rεkt],1034.0,8426.5,1246,225,0.8682749312936656,423,,erect[1rεkt],True,False,True,12.0,0.0,False,False,erect,1284
e /rect,2388.5,8842.5,709,203,0.8992940189769807,423,,e /rect,False,False,True,7.0,0.0,False,False,e /rect,1284
動立；建造,6628.5,8994.25,1283,262,0.9165005616769786,423,動立建造,；,False,True,False,5.0,4.0,False,False,動立；建造,1284
形直立的，挺直的,4983.0,9000.0,1646,224,0.8297943505930369,423,形直立的挺直的,，,False,True,False,8.0,7.0,False,False,形直立的，挺直的,1284
intensifier/straight,2171.5,9129.5,1737,191,0.9436169602214876,423,,intensifier/straight,False,False,True,20.0,0.0,False,False,intensifier/straight,1284
The man walks with an erect posture.,2582.75,9573.5,3453,249,0.9128503136786544,423,,The man walks with an erect posture.,False,False,True,36.0,0.0,False,True,The man walks with an erect posture.,1284
此人走路的姿勢很挺。,1743.0,9860.5,1796,237,0.87311815188779,423,此人走路的姿勢很挺,。,False,True,False,10.0,9.0,False,False,此人走路的姿勢很挺。,1284
